"Adj Close","Open"
178.181778,198.970001
178.649399,198.539993
178.615128,198.699997
178.984665,198.300003
179.723694,199.160004
179.489365,199.429993
179.318115,199.100006
179.390167,198.960007
179.534378,199.160004
178.516068,199.520004
178.43486,197.990005
178.002289,198.25
178.822449,198.910004
179.480286,198.759995
179.119888,198.949997
179.804718,198.729996
179.12883,199.089996
178.804382,198.720001
179.642593,198.630005
179.119888,198.880005
179.074738,198.910004
178.525009,198.270004
178.398849,198.080002
177.795029,198.029999
178.582504,197.529999
178.420212,197.860001
179.376419,197.789993
180.801788,200.009995
181.072388,200.600006
180.991226,200.690002
179.863586,199.830002
178.943436,198.720001
179.187012,199.130005
179.168945,198.160004
180.765701,199.580002
180.675491,200.029999
180.946121,200.889999
180.88295,200.5
181.974564,200.820007
182.894699,202.300003
184.211761,203.320007
185.086807,204.059998
186.17836,205.389999
186.268585,206.550003
186.233276,205.029999
187.309753,206.559998
187.653488,206.729996
187.988251,208.059998
188.087677,207.080002
188.413269,207.729996
188.132904,208.110001
190.882843,209.919998
189.860626,211.190002
189.878723,210.059998
189.489685,209.259995
189.209335,209.210007
188.702789,209.580002
188.757065,208.740005
189.191238,209.690002
189.001328,209.130005
188.639465,208.570007
189.58017,208.830002
189.453644,210.169998
189.297729,209.529999
189.25235,208.850006
187.022781,209.330002
187.077225,205.960007
186.986542,206.029999
186.478943,206.580002
186.007736,204.179993
187.3853,205.080002
186.986542,206.529999
187.575623,206.300003
187.013763,206.720001
186.932144,206.520004
187.294693,206.020004
186.941147,207.589996
187.113388,206.449997
187.049973,206.190002
187.059067,206.490005
187.004669,206.220001
186.406494,206.300003
185.228241,205.339996
186.859589,204.929993
185.871735,205.360001
184.756989,205.259995
186.433685,204.350006
186.190536,205.509995
188.122757,207.330002
190.209137,208.949997
190.018738,209.809998
190.100327,209.729996
189.664932,209.630005
189.51973,209.490005
189.710281,209.100006
189.791885,209.130005
189.764725,209.649994
190.290848,209.070007
190.426895,209.699997
190.154694,210.139999
190.027679,209.190002
189.846329,209.139999
189.601364,208.970001
190.435974,209.399994
190.454147,210.320007
187.297302,208.119995
187.74173,206.029999
189.031891,206.75
189.832535,208.320007
190.260178,209.100006
190.896988,209.320007
191.588425,210.520004
191.552078,210.539993
191.251877,210.210007
191.06073,210.410004
192.334503,210.270004
192.798523,211.449997
192.752991,211.860001
192.30719,211.330002
192.625595,211.690002
192.752991,211.619995
193.489975,212.149994
193.244278,212.460007
194.126801,212.800003
194.554474,213.779999
194.418015,212.889999
194.65863,213.330002
195.898254,214.360001
195.424286,214.889999
194.959457,214.649994
194.813507,214.080002
194.822723,213.440002
194.941238,214.289993
194.084366,213.710007
195.278473,212.929993
193.792694,214.520004
194.366913,213.149994
195.506317,213.949997
195.588364,214.740005
194.275787,214.089996
195.10524,213.539993
195.050568,213.679993
195.041489,213.910004
196.180832,214.979996
196.390442,215.300003
197.119629,215.300003
197.083267,216.320007
196.609238,215.660004
197.174332,215.889999
197.055847,216.570007
196.668961,215.190002
196.267502,215.509995
196.970062,216.5
197.836975,216.809998
198.667313,217.279999
198.94104,217.529999
199.561508,218.649994
200.172928,219.740005
200.6474,219.830002
200.802521,219.929993
201.267899,220.639999
201.523392,220.75
201.377411,220.800003
201.204056,220.330002
199.470367,219.809998
199.561508,218.759995
200.720459,219.880005
200.893814,220.580002
201.176651,220.699997
198.749405,220
198.0625,216.990005
198.254608,216.460007
200.038254,217.410004
199.333923,218.009995
199.096115,218.550003
199.443695,218.259995
199.35228,218.5
199.946777,216.679993
200.257782,218.75
200.797485,219.529999
201.163345,220.130005
199.105225,219.529999
199.635788,218.539993
199.507721,218.470001
199.626587,217.610001
201.931778,219.580002
202.535416,221.330002
202.846451,221.350006
203.358688,221.649994
203.897629,222.130005
204.548447,222.919998
204.933395,223.369995
205.2267,223.570007
204.832596,223.899994
204.585052,223.220001
204.236755,223.110001
204.117599,223.059998
204.511749,223.399994
204.951675,222.970001
205.15332,223.389999
206.454895,224.190002
207.371552,225.740005
207.527359,226.389999
208.6548,226.610001
208.572266,227.339996
208.553955,227.889999
209.223114,228.210007
209.543854,228.320007
209.287262,228.490005
209.6539,228.710007
210.313843,229.070007
210.680496,229.710007
212.156158,231
212.330338,230.839996
213.855881,232.470001
213.415527,233.580002
214.919937,234.110001
213.883362,234.449997
214.516327,233.910004
214.80986,233.949997
214.039307,233.520004
214.314545,233.639999
214.828247,234.600006
215.534592,234.210007
215.736374,235.360001
215.947342,235.229996
215.956497,235.699997
215.993256,235.369995
215.314407,234.490005
215.04837,234.449997
215.259399,233.660004
214.910782,233.970001
213.69989,233.160004
215.488693,234.220001
214.607742,233.770004
215.306656,233.660004
216.75943,235.169998
216.244537,236.059998
216.520416,235.559998
216.75943,235.5
219.15947,236.320007
220.152542,239.149994
223.297287,240.679993
222.938644,243.139999
223.545532,245.009995
222.534073,243.779999
222.175491,241.720001
222.855942,241.210007
224.014542,243.190002
224.520294,243.770004
225.687973,244.929993
226.478851,245.690002
225.807602,246.889999
226.951294,246.210007
228.370682,248.009995
228.011154,248.309998
227.707077,248.330002
228.250809,247.729996
228.011154,247.580002
227.873001,246.940002
228.08493,247.149994
228.684006,247.940002
227.992767,248.570007
228.582611,248.339996
229.439697,248.320007
230.960388,249.960007
232.914291,251.380005
232.79451,252.75
233.928101,253.199997
233.743698,253.169998
235.57782,254
237.697617,256.630005
237.605316,260.269989
240.61911,259.26001
239.77121,261.23999
240.25441,260.049988
241.582321,259.700012
241.480789,261.829987
242.126297,263
243.214432,263.579987
245.206299,264.320007
243.59256,265.559998
240.328217,261.480011
241.08432,263
241.250259,259.950012
235.081146,259.609985
224.329056,252.220001
229.57605,238.320007
229.391586,248.240005
220.087234,248.960007
223.185562,241.410004
227.003281,244.029999
227.372147,244.720001
229.889572,245.169998
232.840408,251.619995
232.937515,251.429993
230.524536,250.440002
229.017563,249.600006
230.653961,248.630005
233.815765,250.789993
237.523041,254.320007
234.786484,257.100006
231.31041,255.179993
227.408981,250.210007
226.826569,243.550003
230.053024,243.839996
230.053024,250.179993
229.378189,245.860001
230.330383,249.130005
234.416687,250.940002
232.937515,254.050003
231.328857,253.100006
229.165497,251.410004
230.200928,248.839996
230.71402,248.570007
227.759537,248.300003
228.861725,246.490005
228.417099,247.139999
221.692917,244.089996
217.775238,239.979996
223.971375,239.029999
220.70192,243.050003
220.692703,239.039993
223.582397,239.570007
218.719894,240.330002
222.424698,237.380005
224.564163,235.050003
226.833313,243.800003
221.479965,242.300003
222.035614,241.160004
225.999725,243.350006
224.026947,242.130005
226.740692,243.660004
225.601456,246.419998
227.490921,245.119995
229.510071,248.149994
229.121078,247.880005
228.370789,246.919998
226.556366,246.369995
226.435913,245.059998
222.488174,245.389999
223.053482,240.289993
225.296051,241.429993
225.138504,242.970001
223.831833,244.100006
223.109116,240.690002
221.580063,240.610001
221.57077,237.919998
224.740051,238.110001
225.574051,243.5
225.574051,243.169998
227.40892,244.229996
229.317856,246
230.31871,247.699997
230.995224,249.410004
229.178879,248.070007
229.790482,247.179993
229.577286,247.800003
229.537415,246.970001
232.269547,249.220001
230.633972,250.369995
231.052155,246.830002
230.383072,248.130005
229.881241,247.410004
226.238373,245.380005
229.258591,245.169998
226.916763,246
228.942627,246.139999
230.652573,247.720001
230.606064,248.160004
233.737839,249.240005
234.676437,252.220001
235.364105,251.960007
235.475662,253.619995
235.391998,253.740005
234.351151,253.419998
234.174606,253.160004
233.361252,250.270004
232.421188,248.800003
229.768723,246.600006
229.377869,247.960007
227.553665,245.830002
228.661179,245.919998
225.515472,244.179993
225.850571,242.919998
224.40799,243.270004
225.301407,240.470001
225.906403,243.479996
225.906403,240.919998
224.910538,244.059998
226.66954,243.130005
227.646729,243.309998
230.662186,245.779999
231.955841,248.520004
229.954895,247.339996
232.020981,249.070007
232.858643,249.240005
233.296066,250.389999
233.863739,250.550003
234.561783,251.389999
233.407745,251.220001
233.377914,249.820007
233.210159,250.210007
235.027328,251.259995
236.714005,251.570007
237.739044,254.520004
236.937637,255.110001
235.642349,254.529999
236.85379,253.690002
235.865997,253.899994
235.856705,251.449997
237.058746,253.039993
237.487473,254.220001
238.670975,255.979996
238.204956,255.970001
237.776367,255.759995
236.043076,253.679993
234.868881,253.570007
235.959183,252.759995
234.607971,251.839996
238.503204,254.369995
239.537903,255.229996
240.397034,257.109985
240.994705,257.929993
240.163544,258
239.519165,256.799988
240.789215,257.23999
243.338547,259.25
243.394638,261.299988
244.039001,260.799988
242.806305,260.73999
242.656891,259.589996
242.544769,259.220001
242.722244,259.220001
243.067734,260.140015
242.367371,259.329987
241.807114,260.519989
242.824966,258.100006
243.030533,260.149994
244.459183,261.420013
244.561966,262.01001
243.712128,261.720001
245.514389,261.25
246.924469,263.100006
249.371124,266
249.956909,267.549988
248.36615,266.679993
247.720535,266.029999
246.831543,264.809998
247.271301,264.25
247.411682,263.559998
249.592056,266.100006
250.378052,266.109985
250.733688,268.769989
249.142792,267.690002
247.336838,266.339996
247.814087,263.25
247.252563,264.380005
239.607544,264.040009
234.189636,254.729996
237.024918,254.360001
236.126541,252.869995
241.348099,254.619995
240.459122,256.920013
237.380478,256.109985
238.124878,254.229996
236.926346,255.070007
235.643631,249.039993
229.997574,252.399994
233.864609,247.330002
230.830933,247.380005
228.902115,248.720001
232.862732,244.440002
235.194183,250.940002
237.572433,252.149994
236.383286,255.380005
238.274658,252.839996
239.913223,254.529999
245.109787,258.459991
245.4095,261.529999
243.527466,261.160004
238.031235,259.700012
236.945084,253.830002
234.931992,255.020004
237.09491,250.199997
238.437958,251.789993
234.505493,253.610001
229.474838,246.360001
229.615601,245.839996
227.888687,243.25
231.248718,244.869995
232.290497,245.179993
238.240875,249.119995
238.006195,253.600006
239.808258,253.100006
242.830383,260.170013
235.321945,257.640015
234.374115,246.360001
229.296524,249.660004
229.671951,243.940002
229.221436,248.440002
230.770035,247.389999
231.136078,246.419998
226.584167,244.059998
221.900803,240.039993
222.773605,238.440002
219.075699,237.550003
214.824158,232.589996
210.886658,229.009995
205.249619,222.5
215.234451,219.190002
217.634171,225.539993
216.900131,232.710007
219.459869,232.330002
219.610428,229.270004
213.361694,231.25
220.476257,230
221.492676,234.839996
223.901749,237.940002
224.842834,238.929993
225.859177,237.639999
225.746277,238.869995
224.861694,237.929993
226.461548,238.940002
227.609711,241.360001
229.435379,241.229996
232.659958,245.649994
229.787521,245.350006
231.407364,246.149994
231.171921,245.470001
232.980087,247.389999
230.823502,244.729996
231.397949,245.350006
235.607635,248.410004
235.551071,248.949997
235.890137,250.669998
237.62291,250.429993
239.16745,253.360001
239.082626,253.630005
237.227371,252.399994
236.681152,250.509995
236.323303,252.119995
239.704193,252.720001
240.900223,255.529999
240.297516,254.539993
244.252426,256.170013
244.403503,257.959991
245.055115,258.820007
244.139069,258.940002
245.687775,259.26001
246.367752,261.850006
246.037262,259.959991
245.404526,259.820007
244.84729,259.859985
245.923874,261.149994
243.902939,261.5
243.817963,258.220001
242.571457,258.23999
240.626099,256.399994
240.531723,252.880005
242.467606,252.850006
241.617645,256.23999
243.02478,256.839996
243.204178,257.329987
244.477036,257.579987
245.092087,257.940002
244.988022,260.109985
243.483368,258.459991
245.650467,256.380005
241.278366,257.920013
241.382462,254.690002
242.697815,257.049988
242.366669,256.630005
243.284576,256.920013
245.224625,258.579987
248.309677,261.230011
247.647217,262
247.940613,262.579987
249.625107,262.220001
249.984726,264.559998
249.095123,262.829987
247.476852,262.119995
247.562103,261.899994
247.372726,261.920013
249.899536,263.869995
249.653442,264.019989
250.334793,265.279999
250.334793,265.100006
251.459793,264.980011
250.995728,264.600006
252.330948,265.450012
251.800629,266.380005
250.484436,264.059998
251.25145,264.420013
251.34613,265.320007
251.67749,266.01001
250.124619,266.470001
248.922043,263.76001
250.901154,264.320007
250.238266,260.350006
245.740494,261.980011
245.873062,259.410004
244.717743,257.73999
246.119171,257.579987
240.011719,254.669998
242.227448,254.399994
243.278595,254.169998
245.399628,258
244.378174,256.359985
243.647247,256.209991
245.640717,258.200012
244.53006,257.910004
241.834198,255.320007
243.125137,256.209991
240.609619,256.119995
238.521225,252.080002
239.090775,251.770004
235.625961,249.389999
235.89183,248.339996
240.780441,250.729996
242.754959,255.220001
244.643936,256.119995
247.045639,258.459991
247.748047,261.880005
247.643692,262.660004
247.235474,260.799988
248.289093,261.339996
248.241669,261.23999
248.403046,261.640015
251.867889,263.230011
252.086227,265.399994
254.478302,268.049988
254.151962,267.290009
254.218597,267.329987
252.401199,267.390015
252.363129,266.119995
252.296494,265.450012
252.962585,265.940002
254.028305,268.450012
254.684814,266.839996
256.492676,268.339996
256.216766,268.709991
255.065445,267.899994
254.875107,266.720001
255.664856,268.839996
257.786774,269.660004
260.137115,271.660004
260.336884,273.549988
260.165527,273.619995
259.080902,273.339996
259.07135,271.660004
258.502838,273.179993
258.693268,271.769989
260.312256,272.790009
259.607574,272.25
258.445587,272.480011
258.893158,271.649994
259.15036,271.859985
258.940887,271.089996
255.712479,272.299988
253.084259,268.820007
252.179535,265.209991
244.837219,260.98999
247.875122,258.549988
247.827408,257.130005
251.531906,261.459991
250.627258,263.440002
247.027542,261.420013
250.617798,259.070007
242.913605,259.179993
244.132507,256.23999
247.182205,257.390015
249.531021,262.040009
247.955643,261.01001
250.18985,261.829987
250.695877,262.709991
244.709305,261.269989
247.392303,259
246.151001,260.51001
248.623993,257.019989
251.975357,262.940002
252.194962,265.269989
249.607422,262.070007
252.004089,263.579987
255.584579,266.730011
256.195648,268.070007
256.653992,268.850006
257.217316,268.480011
259.413452,269.720001
260.014893,272.619995
260.282227,273.019989
258.916901,271.600006
259.289337,270.589996
259.680756,271.23999
259.155518,272.470001
257.698029,271.390015
257.803223,268.25
256.47287,270.420013
258.013763,268.399994
257.343811,270.01001
256.491974,269.579987
257.630981,268.51001
254.108826,269.76001
249.533936,264.059998
250.768539,260.309998
254.261963,262.880005
253.381363,264.920013
250.357071,262.640015
252.127609,263.440002
253.639847,263.230011
256.654694,267.769989
256.367554,267.600006
258.626312,269.119995
258.49234,269.790009
258.77948,270.670013
256.321045,269.609985
256.866882,268.059998
256.493408,268.480011
256.89563,268.119995
256.646698,269.019989
258.198151,267.720001
259.356964,270.779999
259.414337,270.470001
260.24762,270.869995
259.040955,271.570007
261.779938,271.859985
262.938782,274.730011
263.187744,275.079987
263.178223,275.019989
265.33313,276.559998
265.352234,277.160004
265.438416,275.790009
265.562958,277.429993
266.29068,276.339996
266.463165,277.880005
268.597015,278.869995
268.913635,279.76001
268.011719,280.829987
266.927521,278.640015
266.46701,278.329987
267.560699,278.380005
269.42215,279.679993
269.959503,281.070007
270.487305,281.609985
269.56604,281.299988
266.927521,281.450012
264.346466,275.429993
265.824127,277
266.121582,277.859985
269.326233,279.450012
268.424408,280.440002
268.136505,279.690002
268.385956,279.130005
270.525543,279.519989
270.679077,281.929993
271.60025,282.929993
271.916809,283.190002
271.734558,283.790009
272.933838,283.649994
273.767273,284.76001
274.604675,285.339996
274.296692,285.630005
275.307159,285.230011
275.567017,286.829987
273.834747,286.339996
274.38324,283.910004
277.770935,286.440002
275.557373,285.339996
276.192596,284.290009
274.999176,286.299988
276.596802,285.320007
278.675629,288.950012
277.405212,289.959991
278.155823,288.790009
278.348389,288.869995
279.435883,289.01001
281.918915,291.630005
282.379211,293.519989
280.992676,292.440002
280.97345,292.5
280.71347,290.75
279.038086,292.540009
274.762939,284.850006
276.621246,286.220001
276.621246,288.98999
277.824829,285.670013
271.932098,286.959991
273.434204,283.690002
277.343445,287.679993
281.984436,290.76001
282.831848,294.019989
280.376434,292.76001
282.071136,290.200012
282.061462,294.350006
284.73822,294.630005
283.871582,294.390015
283.602081,294.970001
282.071136,293.149994
283.178497,293.769989
281.907471,293.559998
279.748474,290.799988
269.919586,280.329987
261.365143,280.799988
260.43811,271.98999
248.620316,264.859985
245.781677,250.520004
257.821686,256.709991
250.3582,267.799988
261.548492,265.450012
252.44368,264.269989
249.923737,253.669998
230.487946,241.5
241.832718,247.289993
227.707214,243.539993
204.795532,220.5
224.10585,225.649994
195.507233,206.5
206.108627,207.009995
192.514206,199.070007
194.36795,198.369995
185.838211,203.289993
180.250458,190.130005
200.112595,196.270004
205.361374,210.570007
217.960464,214.429993
209.515884,217.610001
216.052612,217.360001
212.304871,221.949997
202.766022,210.649994
207.20137,208.309998
203.947464,212.729996
219.374252,218.949997
219.442093,235.460007
226.927948,229.139999
229.649139,237.839996
226.56958,236.410004
232.108917,238.699997
227.654221,234.479996
227.905945,235.699997
234.901764,241.600006
229.291565,238.240005
223.070984,231.330002
227.479675,234.399994
227.770325,235.509995
230.444656,236.610001
233.826248,239.119995
233.603424,245.009995
238.796936,245.479996
235.667252,244.199997
229.911728,239.580002
230.047394,235.210007
231.384521,240.020004
229.504761,240.339996
231.491104,239.240005
236.054825,242.270004
235.027756,241.679993
230.686859,243.809998
225.59024,236.960007
229.398209,230.080002
230.00206,234.160004
238.759033,243.509995
235.157227,245.449997
238.564835,245.399994
237.875549,245.550003
237.739639,244.910004
242.953049,250.839996
248.312134,253.729996
246.933533,257.869995
246.875259,253.270004
247.826721,253.779999
250.331436,256.549988
255.496338,260.350006
255.651642,262.369995
263.622253,270.399994
268.224091,272.899994
265.408661,273.23999
262.573761,273.200012
244.681152,262.140015
249.253799,259
250.816879,250.289993
256.127319,267.089996
254.185715,264.609985
253.826492,260.040009
251.979462,264.209991
253.459442,257.880005
254.608322,262.829987
247.919403,259.220001
250.655365,253.339996
243.781372,255.649994
249.165634,252.179993
251.07399,255.070007
250.528717,258.869995
251.609467,261.149994
256.068878,262.160004
252.213165,261.100006
253.848907,259.640015
250.460556,260.869995
253.946243,257.200012
254.160461,263.059998
259.564178,260.540009
261.82312,270.470001
260.42099,267.160004
259.915253,267.950012
259.993286,266.390015
261.474304,268.820007
263.072388,267.820007
259.866486,269.640015
257.917725,265.149994
259.145508,264.769989
257.177155,264.920013
258.707001,264.190002
256.543823,262.480011
257.586395,263.76001
259.895752,265.670013
261.542572,266.290009
265.04068,269.98999
266.892059,271.630005
267.593628,273.230011
271.023651,275.51001
270.09787,280.899994
272.875,279.839996
272.270874,279.130005
272.641083,278.230011
271.812836,280.140015
271.082062,279.100006
270.331757,278.679993
270.760498,276.040009
272.736969,277.040009
276.535675,281.720001
275.988892,284.230011
276.779877,282.609985
278.352112,284.440002
279.973206,286.230011
277.609894,286.26001
280.061096,283.730011
284.37735,288.079987
276.692017,290.970001
275.158844,284.910004
268.957825,278.820007
273.283844,278.089996
269.319122,281.130005
270.588623,276.950012
273.947906,278.920013
273.996765,282.420013
274.436127,281.540009
273.010437,277.690002
270.677765,279.019989
265.705139,271.579987
267.046143,271.670013
261.926636,274.179993
262.435699,266.859985
265.959625,266.76001
270.070862,275.26001
268.622131,275.600006
271.637085,275
272.263519,279.329987
270.951874,274.170013
275.562347,278.790009
271.852417,282.540009
276.942627,280.279999
278.2836,284.519989
279.888947,285.609985
282.365509,286.950012
280.681885,287.660004
279.105896,287.220001
279.017792,282.029999
280.043091,286.23999
276.184723,286.640015
277.085663,283.160004
276.126007,282.540009
277.771179,282.100006
277.46759,284.450012
271.258972,280.140015
268.967499,276.950012
259.977783,269
261.064789,265.130005
259.566406,265.029999
263.620636,268.899994
268.957703,272.660004
272.737701,275.899994
278.025757,282.290009
277.350067,283.950012
285.67392,298.609985
288.406036,293.299988
288.014343,296.070007
285.017761,292.220001
289.032776,292.970001
293.762756,299.279999
292.127319,297.309998
288.650909,299.200012
289.209106,294.059998
287.100983,294.220001
290.398621,294.26001
294.85437,298.940002
293.195679,299.950012
293.686432,299.440002
291.115021,297.519989
292.901276,299.730011
293.627533,297.100006
294.491241,299.380005
296.974274,300.73999
295.511902,301.769989
296.591522,300.01001
295.29599,303.220001
294.96228,299.98999
295.345032,299.429993
293.548981,303.019989
297.003662,300.950012
296.542389,302.540009
297.857544,303.220001
296.872223,303.070007
297.108246,298.790009
295.072693,301.839996
296.262573,301.200012
296.990234,301.660004
298.937195,303.690002
298.406281,305.429993
299.065094,304.109985
300.697479,304
297.285217,306.589996
298.779968,301.929993
303.077148,303.75
305.328979,309.720001
305.860046,311.25
305.004517,308.48999
305.564941,310.179993
305.456848,310.630005
304.886475,311.589996
303.11377,308.01001
304.294312,310.359985
306.704498,310.429993
306.802826,312.01001
304.933716,309.859985
304.618896,308.98999
304.363159,310.540009
298.332672,306.540009
301.097076,304.980011
294.938782,303.920013
297.112885,302.279999
301.834869,304.540009
302.267792,306.100006
305.622375,307.850006
306.47818,312.359985
308.790039,312.700012
308.81955,313.26001
309.390137,315.170013
309.567169,315.089996
309.921326,314.279999
310.452576,316.329987
311.456055,314.690002
310.432892,314.75
310.394409,315.609985
310.680298,312.899994
310.857697,314.769989
314.938202,314.679993
309.467957,319.709991
305.003113,314.420013
311.05484,313.480011
309.674927,315.720001
308.492157,313.940002
305.131195,313.190002
310.709839,312.5
313.676544,316.75
314.031464,319.470001
318.683563,320.529999
320.654846,324.709991
323.592041,325.670013
325.346436,329.179993
324.134125,329.850006
326.016663,329.209991
324.626923,330.299988
321.981018,328.089996
323.195862,325.549988
320.055176,326.320007
320.07486,325.279999
322.158813,322.709991
326.5242,327.600006
327.561249,329.290009
326.731598,331.049988
326.099518,330.609985
327.353851,330.779999
331.057495,333.940002
330.237732,334.690002
330.237732,334.140015
330.988342,334.299988
333.68454,335.720001
333.378387,337.26001
332.627838,336.630005
333.358673,336.809998
336.232727,338.829987
337.746246,341.730011
336.649628,341.070007
334.051239,339.399994
337.192993,337.630005
334.051239,341.119995
336.333435,337.75
335.780182,341.149994
335.740753,339.600006
334.298309,339.230011
336.471771,339.890015
334.861359,338.920013
337.00528,340.790009
337.380707,339.98999
338.161224,342.25
341.352325,342.929993
343.693817,345.170013
343.555481,349.26001
338.783691,344.98999
331.956848,341.549988
336.353241,336.299988
340.117401,342.309998
339.514709,343.329987
337.00528,343.850006
335.355438,337.559998
337.410339,339.73999
338.621155,342.290009
340.521912,343.369995
339.749756,344.679993
339.838806,343.559998
341.155579,345.350006
342.185181,346.380005
342.412842,348.540009
342.897949,346.75
342.561371,344.609985
344.422546,347.070007
343.125671,348.5
342.878113,346.690002
341.343658,346.540009
341.531769,346.540009
341.670319,346.029999
340.858551,344.829987
339.977417,344.51001
337.353912,343.410004
335.265015,340.559998
330.112488,334.350006
335.882721,335.26001
336.546997,338.730011
335.882721,339.589996
339.055359,340.670013
341.504242,343.690002
339.868256,344.329987
339.927765,343.980011
341.999939,342.380005
343.397858,345.779999
344.964325,347.040009
342.862488,347.75
343.953094,345.649994
341.434814,342.559998
345.74762,346.570007
347.036469,348.01001
346.015289,349.529999
346.421783,350.190002
346.947266,347.899994
343.978088,350.720001
337.17276,341.790009
342.331299,340.290009
345.218109,346.970001
345.485992,347.769989
347.777618,350
348.61087,350
347.827179,350.019989
346.57724,351.019989
348.025635,350.950012
346.696259,349.880005
345.575287,350.450012
348.293427,349.089996
345.218109,349.589996
347.817261,348.850006
349.285492,351.619995
348.352966,351.600006
349.92041,351.410004
352.112793,353.940002
352.400421,355.190002
352.559204,355.850006
353.729828,354.410004
351.011627,353.910004
347.331177,352.619995
346.696259,347.329987
348.972992,348.980011
351.248749,352.959991
351.536896,354.079987
351.974182,353.779999
349.966766,354.470001
352.361786,352.649994
351.874817,354.959991
351.715851,353.799988
351.348114,354.290009
352.659851,354.779999
351.934448,353.679993
349.251251,353.640015
348.545685,350.820007
347.134521,350.559998
344.540802,351.25
347.124603,348.910004
344.312225,350.399994
346.647583,346.410004
346.011566,348.910004
344.215027,346.850006
338.000732,340.220001
337.711914,341.410004
341.087952,341.160004
346.127106,344.809998
346.435822,346.5
347.17276,348.290009
341.506256,347.309998
342.352692,343.869995
336.895325,345.079987
341.765137,340.029999
338.608246,342.609985
341.715363,341.130005
342.701263,340.480011
346.196808,346.869995
346.097229,347.920013
343.557739,347.660004
342.362671,345.48999
342.47226,343.950012
347.690643,347.209991
351.513092,351.649994
351.164398,351.339996
353.116974,353.670013
354.68103,354.51001
354.611267,355.390015
355.388336,355.970001
356.195251,357.359985
356.145447,358.559998
353.63501,358.089996
355.946198,355.75
356.872681,356.649994
357.769287,359.450012
359.203827,359.410004
360.190063,359.910004
359.980865,361.339996
361.923462,362.959991
362.939636,365.059998
361.903534,364.190002
359.701935,362.519989
358.098022,361.190002
359.911133,360.690002
359.871277,362.600006
360.558655,361.820007
358.486542,361.440002
357.988464,360.029999
355.254486,357.890015
355.543976,357.480011
357.360596,356.279999
357.370575,356.059998
348.377167,350.329987
350.543182,352.589996
344.264771,348.700012
339.832947,348.040009
345.971619,341.809998
345.602295,347.859985
352.170197,349.26001
357.081116,355.929993
357.330658,358.170013
357.450439,356.75
359.566559,359.589996
356.382416,359.429993
355.514038,355.709991
359.147308,355.829987
358.777985,361.269989
353.630005,356.299988
349.269989,349.380005
354.910004,352.160004
357.390015,354.950012
359.359985,358.390015
362.920013,360.059998
363.98999,363.109985
364.839996,363.899994
364.070007,365.690002
363.320007,363.51001
365.679993,364.339996
367.869995,367.339996
364.089996,367.709991
362.390015,364.109985
362.309998,361.890015
360.790009,361.070007
